subjek,final_text,label,status,confidence
Purbaya Yudhi Sadewa,patut contoh tdk gila harta jabatanselalu rendah hati menkeu hebat,positif,prediksi_model,0.8716933126701297
Purbaya Yudhi Sadewa,biaya administrasi bank tel rampok tabung habis ludes tanungan hehehe,negatif,prediksi_model,0.7733399070015603
Purbaya Yudhi Sadewa,tabung habis bayar administrasi biaya bank rakyat,negatif,prediksi_model,0.9833743235450407
Purbaya Yudhi Sadewa,alexandra askandarsekarang bni,netral,prediksi_model,0.9948628301341447
Purbaya Yudhi Sadewa,gila jabat,negatif,prediksi_model,0.48746667599968224
Purbaya Yudhi Sadewa,menkeu royal anggar belanja pegawai sulawesi selatan makassar,negatif,prediksi_model,0.6149875645842331
Purbaya Yudhi Sadewa,purbaya orang sahaja,positif,prediksi_model,0.9784764784490383
Purbaya Yudhi Sadewa,neng baca komentar moga purbaya komen ttg beliau slalu dlam lindung allah swt aamiin,positif,prediksi_model,0.8486599177086191
Purbaya Yudhi Sadewa,hati hati tuntun duduk pur jarum,positif,prediksi_model,0.4848770250386247
Purbaya Yudhi Sadewa,neng lihat orang pinter,netral,prediksi_model,0.9599923358730204
Purbaya Yudhi Sadewa,petinggi bni jilat,netral,prediksi_model,0.9757031278484841
Purbaya Yudhi Sadewa,ngomong citra,positif,prediksi_model,0.5376771422676687
Purbaya Yudhi Sadewa,tahan kebofohan fan adil haik tinggal kursih luar bagus,positif,prediksi_model,0.943298713076963
Purbaya Yudhi Sadewa,nggaau duduk kutsih utama bagus,positif,prediksi_model,0.6893815112411094
Purbaya Yudhi Sadewa,menteri humble bijak pihak rakyat balik sri mulfirauni,positif,prediksi_model,0.9144060382916652
Purbaya Yudhi Sadewa,lgi bangun individual branding salah pilih beliau mengkeu,positif,prediksi_model,0.6590338083208632
Purbaya Yudhi Sadewa,klu pilih bawah menteri gimna pimpin,positif,prediksi_model,0.8008859464730506
Purbaya Yudhi Sadewa,ngumpul suruh kerja jamgan nyantai kantor pake,positif,prediksi_model,0.8721575712755903
Purbaya Yudhi Sadewa,mantaaab lena rayu curi koruptor bedasi munafik jilat,negatif,prediksi_model,0.5127238885164717
Purbaya Yudhi Sadewa,moga bijak bawah tekan atas bawah tmen ketik,positif,prediksi_model,0.8946529772002906
Purbaya Yudhi Sadewa,menteri kabinet kapasitas titip parpol balasbudi politik,positif,prediksi_model,0.7093477478784678
Purbaya Yudhi Sadewa,kerennnn luarbiasa menkeu,positif,prediksi_model,0.9937558345074123
Purbaya Yudhi Sadewa,fungsi kontrol juara menteri uang,positif,prediksi_model,0.5847985167547702
Purbaya Yudhi Sadewa,entot enak,negatif,prediksi_model,0.4697345892531792
Purbaya Yudhi Sadewa,keren seoarang kemenkeu nothing lose penting rakyat ekonomi,positif,prediksi_model,0.9589298356334703
Purbaya Yudhi Sadewa,gemetar rapat awas menteri,positif,prediksi_model,0.650397651943071
Purbaya Yudhi Sadewa,sungguh mulia hati hormat manusia jarang melhat jabat sehat jalan tugas doa baik keluarga jauh buruk lindung allah maha esa,positif,prediksi_model,0.9825941113020737
Purbaya Yudhi Sadewa,shock therapy,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,puur  mul ,netral,prediksi_model,0.9853536551031983
Purbaya Yudhi Sadewa,selamat menkeu purbaya kerja baru moga efek ekonomi baik,positif,prediksi_model,0.9971523122064919
Purbaya Yudhi Sadewa,jossss,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,next presiden,positif,prediksi_model,0.7591849787432859
Purbaya Yudhi Sadewa,bubar pinjol judol pakjangan pelihara korban,negatif,prediksi_model,0.514446099115501
Purbaya Yudhi Sadewa,masya allah menteri bener humble vibesnya positif banget,positif,prediksi_model,0.6594784325888496
Purbaya Yudhi Sadewa,menteri keren genius sombong purbaya musuh tikus rampok negara moga alloh lindungin purbaya aamiin,positif,prediksi_model,0.9929395910251878
Purbaya Yudhi Sadewa,lhaa purbaya sidak bebas duduk kursi mana kecuali rapat atur pas rapatpak purbaya duduk kurs sidak nglesot boleh,positif,prediksi_model,0.5702020058450434
Purbaya Yudhi Sadewa,purbaya tdk ambil kursi utama nyaman ngomongnya nyaman dengar keluh bawahanya rasa purbaya sahsaja,positif,prediksi_model,0.9355818971085654
Purbaya Yudhi Sadewa,bapak cowboy low profileknpa anak kmren belagu bet,netral,prediksi_model,0.9054051559447446
Purbaya Yudhi Sadewa,jabat benergak butuh hormat baur,negatif,prediksi_model,0.787744917140269
Purbaya Yudhi Sadewa,menkeu knp ganti,negatif,prediksi_model,0.6193308754561487
Purbaya Yudhi Sadewa,duduk dengar kadang pimpin pimpin arah,positif,prediksi_model,0.5173669721059284
Purbaya Yudhi Sadewa,gigit cabik tdk bener kerjannya,positif,prediksi_model,0.7300120834969726
Purbaya Yudhi Sadewa,sehat purbaya hati musuh selimutkarena bijaksana purbaya pihak rakyatdan hilang bijaksana,positif,prediksi_model,0.9224654983633616
Purbaya Yudhi Sadewa,moga nyata kontribusi bangsa negara indonesia,positif,prediksi_model,0.9950281474982984
Purbaya Yudhi Sadewa,kuasaiilmu uang koboi pede hadapin smua gempur,negatif,prediksi_model,0.8970584397944351
Purbaya Yudhi Sadewa,nilah jabat orang gila jabat,negatif,prediksi_model,0.8353668255418221
Purbaya Yudhi Sadewa,cew knp pake batik,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,dek dek serrrrrrr tuh,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,sehat menteri humble ganteng tuhan kati indonesia,positif,prediksi_model,0.9140129462099279
Purbaya Yudhi Sadewa,wooowcool hes style bravo purbaya ,positif,prediksi_model,0.9077895659891378
Purbaya Yudhi Sadewa,orang pinter gin isi kepala apaya,positif,prediksi_model,0.39791198633769476
Purbaya Yudhi Sadewa,duduk kursi tara anak buah masalahyang isi bicara manfaat rakyat terus sederhana,positif,prediksi_model,0.7454726703241088
Purbaya Yudhi Sadewa,sri mulyani,negatif,prediksi_model,0.4750155963968175
Purbaya Yudhi Sadewa,citra trus kau babi,positif,prediksi_model,0.4349549367696777
Purbaya Yudhi Sadewa,muke cengobingung liatliatan lempar pandang bengong krn rapat ngerumpi,negatif,prediksi_model,0.5961159603177927
Purbaya Yudhi Sadewa,isyarat purbaya penting jabat kerja bangun negri peduli,positif,prediksi_model,0.8651260095963272
Purbaya Yudhi Sadewa,salah menteri paham jobdesk nyayg tolol kayak,negatif,prediksi_model,0.4595392338913564
Purbaya Yudhi Sadewa,sidak cek transaksi treasurynya borong dollar lucu duduk kursi utama abis nuntut nanya,netral,prediksi_model,0.9511441127900251
Purbaya Yudhi Sadewa,moga indonesia bawah beliaubagusbagus nyata beliau naik pajakkarena ekonomi sperti,positif,prediksi_model,0.8765275568655063
Purbaya Yudhi Sadewa,mohon kalo sidak tau dtg gabung rapat direksi,netral,prediksi_model,0.9293557205075701
Purbaya Yudhi Sadewa,menteri uang bener spt bumn sidak,positif,prediksi_model,0.907303332470726
Purbaya Yudhi Sadewa,emang turun langsung anti pencitraankerja nyata,negatif,prediksi_model,0.7942236132883378
Purbaya Yudhi Sadewa,gagal fokus dewan direksibanyak amatjadi wajar yaa satset ambil bijak kalah swastabelum biaya gaji dewan pasti fantastis efek suku bunga kredit retailumkm digit,negatif,prediksi_model,0.8122143553963458
Purbaya Yudhi Sadewa,moga allah swt lindung meridhoi purbaya aaamin robbal alamin,positif,prediksi_model,0.9754688766854117
Purbaya Yudhi Sadewa,berterinakasihlah jarah,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,the next leader,positif,prediksi_model,0.5741695888916373
Purbaya Yudhi Sadewa,iki pimpin seng josss,positif,prediksi_model,0.7687172692747029
Purbaya Yudhi Sadewa,ketar tir menkeu kerja nyata,positif,prediksi_model,0.9765214612866293
Purbaya Yudhi Sadewa,kabar baik lengser sayton sri mulyani,negatif,prediksi_model,0.6029753912474507
Purbaya Yudhi Sadewa,masuk eko masuk pur,positif,prediksi_model,0.6211873440764166
Purbaya Yudhi Sadewa,sok uzon lihat kerja nilai bpk menkeunyakan tunggu aja insha allaah ubah positif indonesiamanusia sempurna,positif,prediksi_model,0.5823778883701222
Purbaya Yudhi Sadewa,purbaya tara jerome powell jenius,positif,prediksi_model,0.9890991566025711
Purbaya Yudhi Sadewa,menteri yng transparan mudah fahami sanggup terobos kaku birokrasi smga indonesia emas cepat,positif,prediksi_model,0.8504858384881789
Purbaya Yudhi Sadewa,sbnrnya sop mng duduk kursi ters but bilng knpa pas kontenin nolak duduk dsitu paham duduk dmna sensasi trus,netral,prediksi_model,0.9189044740508044
Purbaya Yudhi Sadewa,takuttt ibuuu purbaya nggigit kokkk,positif,prediksi_model,0.9890991566025711
Purbaya Yudhi Sadewa,wajar jaim,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,moga rendah hati purbaya rendah hati langkah hasil gue demen nih gaya menteri moga menteri nih ahok daya patriot ,positif,prediksi_model,0.9558768819208354
Purbaya Yudhi Sadewa,bismilah tang purbaya ubah ekonomi nkri pro rakyat,positif,prediksi_model,0.9939106119871287
Purbaya Yudhi Sadewa,liat trus liat video anak miris,positif,prediksi_model,0.4754662422875008
Purbaya Yudhi Sadewa,sehat bapa purbaya,positif,prediksi_model,0.9473362326321042
Purbaya Yudhi Sadewa,bni tikus,netral,prediksi_model,0.9738287089556221
Purbaya Yudhi Sadewa,takut bawa meja gepok uang siaapkan mantaps,negatif,prediksi_model,0.9785151695942785
Purbaya Yudhi Sadewa,kerja bener pasti negara bangkrut entar jadiin presiden ganti prabowo,positif,prediksi_model,0.6596007601044263
Purbaya Yudhi Sadewa,sok ntar udah thn lihat gmn kerja,netral,prediksi_model,0.9665762337301372
Purbaya Yudhi Sadewa,kalo lihat bukti dlu nyembah menteri nilai tukar rupiah dolar kuat nilai ihsg,positif,prediksi_model,0.7166986265428228
Purbaya Yudhi Sadewa,sehat upaya baik indonesia indonesia,positif,prediksi_model,0.5589822277673497
Purbaya Yudhi Sadewa,menteri gaya santai sopan wibawa,positif,prediksi_model,0.5247739290650864
Purbaya Yudhi Sadewa,moga bpk purbaya pulih ekonomi nilai tukar dolar lemah rupiah kuat ekonomi jalan normal harap tangkap copot oknum dirjen nakal korup,positif,prediksi_model,0.9560816240674737
Purbaya Yudhi Sadewa,sayang detik bunga pinjam blm turun akses kur ngga gimana menteri,negatif,prediksi_model,0.5577321416768807
Purbaya Yudhi Sadewa,menteri pihak rakyat indonesia ,positif,prediksi_model,0.8468426544401059
Purbaya Yudhi Sadewa,tusuk dana syarat peminjamanya ribet fakta lapang perban meribetkan pinjam umkn atur oemerinrah,negatif,prediksi_model,0.5698316240963793
Purbaya Yudhi Sadewa,tolong sejahtera pensiun janji pingin bayar,negatif,prediksi_model,0.8760864419966617
Purbaya Yudhi Sadewa,menteri purbaya wajib pecat orang orang bumn,positif,prediksi_model,0.9955066052869213
Purbaya Yudhi Sadewa,pakpurbaya emang okeee bingit,netral,prediksi_model,0.8696105050829709
Purbaya Yudhi Sadewa,pusing direksi bank bumnalamat tantiem ini,negatif,prediksi_model,0.8096728195139412
Purbaya Yudhi Sadewa,lindung tuhan sempurna purbaya team,positif,prediksi_model,0.847241214755048
Purbaya Yudhi Sadewa,sidak pertamina,positif,prediksi_model,0.5880069909208452
Purbaya Yudhi Sadewa,mantabs mah,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,prabu purbaya idola indonesia,positif,prediksi_model,0.980859702037695
Purbaya Yudhi Sadewa,menteri bener sibuk pajakin palakin rakyat,negatif,prediksi_model,0.5048606788100924
Purbaya Yudhi Sadewa,tolong resin menteri ,positif,prediksi_model,0.4506496441710883
Purbaya Yudhi Sadewa,jenismodel menteri,positif,prediksi_model,0.7263404670320319
Purbaya Yudhi Sadewa,koordinasi menteri bumn krn bank plat merah bawah koordinasi,negatif,prediksi_model,0.661580295664923
Purbaya Yudhi Sadewa,tau sosmed muncul menkeu baru pdhal muncul sosmed menkeu aneh,positif,prediksi_model,0.5563898099456486
Purbaya Yudhi Sadewa,omong suwe koyok taek mbul gembul,positif,prediksi_model,0.930126745552405
Purbaya Yudhi Sadewa,masuk akal,negatif,prediksi_model,0.4815349775516098
Purbaya Yudhi Sadewa,mafia main mata perintah,negatif,prediksi_model,0.6089891273771517
Purbaya Yudhi Sadewa,kereen guru gembul saya simak,positif,prediksi_model,0.77409804835038
Purbaya Yudhi Sadewa,doa purbaya kuat membrantas mafia gantung allah,positif,prediksi_model,0.8695727304857539
Purbaya Yudhi Sadewa,pintar wowo lindung kuasa sejahtera masyarakat aja,positif,prediksi_model,0.8310208425402544
Purbaya Yudhi Sadewa,maaf guru sama era srimulyani purbaya era sri uang nganggur pur uang produktif kait utang negara masuk dlm rencana pur hitung,positif,prediksi_model,0.8251642129773252
Purbaya Yudhi Sadewa,gara pinokio temen gorong,negatif,prediksi_model,0.574482731036174
Purbaya Yudhi Sadewa,gembul move jokowi,netral,prediksi_model,0.9875418602135518
Purbaya Yudhi Sadewa,sok pintar sok tau omongkodong mulu halu gembul,netral,prediksi_model,0.9371715645728572
Purbaya Yudhi Sadewa,liat bpk gembul ngira doang,positif,prediksi_model,0.5709363281167609
Purbaya Yudhi Sadewa,oligarki mafia preman sulit berantas butuh kuasa kali tuju guru,negatif,prediksi_model,0.6415847966204518
Purbaya Yudhi Sadewa,nrocos sealannya kmna point gembol,netral,prediksi_model,0.982860967044536
Purbaya Yudhi Sadewa,ekonomi pasar lesu mafia mafia nggak belanja guru,netral,prediksi_model,0.873775782199648
Purbaya Yudhi Sadewa,koruptor termul ketar tir panik,negatif,prediksi_model,0.6251576032078093
Purbaya Yudhi Sadewa,dukun,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,masuk akal,negatif,prediksi_model,0.4815349775516098
Purbaya Yudhi Sadewa,komen negatipitu syirik irih dengki tdl orang bnr,negatif,prediksi_model,0.6800994767602537
Purbaya Yudhi Sadewa,guru gembol sol pinter,positif,prediksi_model,0.8480827740786941
Purbaya Yudhi Sadewa,uda bul adu domba umatmendingan tidur ajamasih orang pinter jenius banding bul,positif,prediksi_model,0.49692097281288367
Purbaya Yudhi Sadewa,iya salah gemar,negatif,prediksi_model,0.8122778397094881
Purbaya Yudhi Sadewa,kadang dengar berita berita bingung jatuh,positif,prediksi_model,0.6371172352203529
Purbaya Yudhi Sadewa,orang orang gampang pesona umpama gadis cantik persis cantik,positif,prediksi_model,0.7614727892667453
Purbaya Yudhi Sadewa,guru gembul kpan kenal menkeu,positif,prediksi_model,0.7526433185141762
Purbaya Yudhi Sadewa,tdk kenal orang asalmana tdk benci tarik orang that man not fit for the job menteri uang percayakanpada orang credibilitasnya nggak kasihanpresiden prabowonya rusa reputasi,negatif,prediksi_model,0.43558990003686676
Purbaya Yudhi Sadewa,rasa menteri uang algoritma view muncul wajar paham kes sengaja kemas heroik,positif,prediksi_model,0.7747256340968682
Purbaya Yudhi Sadewa,menteri bantu presiden,positif,prediksi_model,0.7846351184928788
Purbaya Yudhi Sadewa,orang kayak pinter,positif,prediksi_model,0.65282070501942
Purbaya Yudhi Sadewa,mantaap guru gembul jembatan publik gelabui tingkat curang rekayasamanipulasi atas mafia,positif,prediksi_model,0.9301499015523672
Purbaya Yudhi Sadewa,bang abg kalkulasi kah gera dahulu purbaya beliau eks monster beliau tahu jadi senjata musnah monster,positif,prediksi_model,0.9856878630654207
Purbaya Yudhi Sadewa,kemaren lengser purbaya bayar mafia,negatif,prediksi_model,0.8299889350614935
Purbaya Yudhi Sadewa,sotta nyambung nyambung,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,btewe alien dikenaln brp,negatif,prediksi_model,0.5683377959595769
Purbaya Yudhi Sadewa,manajemen konflik kang tuju kontrol mudah pimpin kendali organisasi,positif,prediksi_model,0.604782786661677
Purbaya Yudhi Sadewa,neg muntah,negatif,prediksi_model,0.5577966445234174
Purbaya Yudhi Sadewa,allah kuat selamat sehat orang negeri ini,positif,prediksi_model,0.9403342574049436
Purbaya Yudhi Sadewa,menteri purbaya ,positif,prediksi_model,0.9875085601156133
Purbaya Yudhi Sadewa,rakyat indonesia masihgoblok uang ribu suruh demo oligarki kwakwakwa,negatif,prediksi_model,0.5594391722084473
Purbaya Yudhi Sadewa,moga purbaya menteri uang baik,positif,prediksi_model,0.9357423306725591
Purbaya Yudhi Sadewa,selesai turutin agenda global bikin digital aka tanda dajjal aka mark the beast tdk orang korupsi,negatif,prediksi_model,0.9866441700855477
Purbaya Yudhi Sadewa,monster malak kemren lepas,netral,prediksi_model,0.9213324474599849
Purbaya Yudhi Sadewa,negri orang pro rakyat serang mafia miris rakyat gampang adu domba,negatif,prediksi_model,0.8597473749354163
Purbaya Yudhi Sadewa,heran kalo auto skip guru gembul,positif,prediksi_model,0.929091309946988
Purbaya Yudhi Sadewa,menkeu kendali moneter guru,positif,prediksi_model,0.9941361237979307
Purbaya Yudhi Sadewa,butuh menteri uang bosa action senyap koar koar korban sasar salah tembak rakyat,negatif,prediksi_model,0.8993483923774539
Purbaya Yudhi Sadewa,urus perut rakyat politisirrakyat nilai rasa pimpin bikin rakyat tenang tentram,negatif,prediksi_model,0.7748608724305289
Purbaya Yudhi Sadewa,sampe detik cari keburu menkeu,negatif,prediksi_model,0.946422422870842
Purbaya Yudhi Sadewa,ngeri banget media,netral,prediksi_model,0.9260053900847249
Purbaya Yudhi Sadewa,rawa pandawa saudara musuh gerak kendali dalang gantung dalang,positif,prediksi_model,0.8704696450377108
Purbaya Yudhi Sadewa,prabowo cari didlm tdk,negatif,prediksi_model,0.7849643975794969
Purbaya Yudhi Sadewa,suka purbaya jahat geng solo,netral,prediksi_model,0.8992953615876188
Purbaya Yudhi Sadewa,udah dapet duit youtube donasi,netral,prediksi_model,0.9551535295291927
Purbaya Yudhi Sadewa,drama doang senjata politik prabowo prabowo jahat ham,positif,prediksi_model,0.9192073819561473
Purbaya Yudhi Sadewa,teori cak gebul ngawur,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,iya menteri bongkar korupsi,negatif,prediksi_model,0.953852885557715
Purbaya Yudhi Sadewa,prediksi paman gembul,netral,prediksi_model,0.9475801014536358
Purbaya Yudhi Sadewa,mbul ngomong opo koe iki termul lho,netral,prediksi_model,0.9466767831977358
Purbaya Yudhi Sadewa,purbaya jarah gembul nih ngawur analisis analisis ndak dasar profikatif nih gembul ndak otak,positif,prediksi_model,0.7277496678397954
Purbaya Yudhi Sadewa,nguk nguk nguuk nguk udah mamam mbul ,negatif,prediksi_model,0.8257310589960556
Purbaya Yudhi Sadewa,sok tau masuk akal,negatif,prediksi_model,0.7621619035480375
Purbaya Yudhi Sadewa,harap taktik endap sisa anggar sengaja tdk serap program kerja awas endap bank tahun bunga bayang trilyun bunga milyar rentan bancak tdk aman sisa anggar tdk serap bidang perhati,negatif,prediksi_model,0.8851667338130663
Purbaya Yudhi Sadewa,langkah purbaya sikap kondisi uang negara bravo,positif,prediksi_model,0.5738866147537383
Purbaya Yudhi Sadewa,btw prediksi guru gembul kmren israel iran melesettpi its okksaya suka dri pov pandang orang,positif,prediksi_model,0.9153488987235313
Purbaya Yudhi Sadewa,benar rakyat menkeu amar maruf nahi mungkar,positif,prediksi_model,0.859027109090404
Purbaya Yudhi Sadewa,achirnya ahok disingkirkankarena mayoritas koruptor,positif,prediksi_model,0.3857920471144753
Purbaya Yudhi Sadewa,rakyat sensara,negatif,prediksi_model,0.9986956671283765
Purbaya Yudhi Sadewa,hahahaha akyat indonesia bodoh,negatif,prediksi_model,0.4497156009263876
Purbaya Yudhi Sadewa,assalamualaikum guru gembuul ente ternak mulyono,positif,prediksi_model,0.5765791848604869
Purbaya Yudhi Sadewa,hidup korupsi indonesia,negatif,prediksi_model,0.9837676034626635
Purbaya Yudhi Sadewa,vlog orang buzzer jokowi,negatif,prediksi_model,0.9794666718633325
Purbaya Yudhi Sadewa,bazzrer menkeu kali kah kue juga,positif,prediksi_model,0.9937558345074123
Purbaya Yudhi Sadewa,bang halaman kotor sapu ,positif,prediksi_model,0.5530536547488782
Purbaya Yudhi Sadewa,ketar tir krn tdklah aman sepak terjang krn bnyk sakit hati terutana koruptr oligarki mrk tdk tinggal diam,negatif,prediksi_model,0.8365412215247815
Purbaya Yudhi Sadewa,cipta konflik sprti guru gembul bilang sblum perintah prabowo sarat konflik bongkar skrang,positif,prediksi_model,0.89567915693966
Purbaya Yudhi Sadewa,proses bentuk bahan bakar api nerakanyapasti,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,pihak rakyat buzzernya,positif,prediksi_model,0.5583471198139708
Purbaya Yudhi Sadewa,all,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,tunggu gebrak beliauseru beda yaaaademsantai ngena banget angin segar rakyat,positif,prediksi_model,0.7675487625563711
Purbaya Yudhi Sadewa,prabowo pintar angkat menteri koboi berani sanaberani sinihanya tutup orang pola mulyono berita occrp tutup ijazah pagar laut tutup,negatif,prediksi_model,0.5808774579557254
Purbaya Yudhi Sadewa,tuju lawan menkeu emang monster raksasa itungan matematika mmg pur menang krg etis statement gugel ramal pur lengser ujung rmhnya jarahdi amuk dah lewat batas spt giring etis,positif,prediksi_model,0.5593312506582817
Purbaya Yudhi Sadewa,lhokmu termul yagk bgus omong,negatif,prediksi_model,0.62450433727042
Purbaya Yudhi Sadewa,guru  gagal paham,positif,prediksi_model,0.4307303103000109
Purbaya Yudhi Sadewa,babat tanah jawi satrio pingit bela negara rakyat konon muncul purboyo yodi sodewo gibron roko,negatif,prediksi_model,0.7454010167399518
Purbaya Yudhi Sadewa,beranda wara wiri menteri purbaya dinda karamoy,positif,prediksi_model,0.9875085601156133
Purbaya Yudhi Sadewa,salah rakyat nkri sabar hilang keos,negatif,prediksi_model,0.8127196262448175
Purbaya Yudhi Sadewa,alloh lindung,netral,prediksi_model,0.9577715117665804
Purbaya Yudhi Sadewa,orang udah siap presiden,positif,prediksi_model,0.6649068330923633
Purbaya Yudhi Sadewa,boro menang purbaya kalo racun kaya munir kasus gantung,positif,prediksi_model,0.486371740353075
Purbaya Yudhi Sadewa,judul lagu pan khayal tingkat,netral,prediksi_model,0.9530080959364144
Purbaya Yudhi Sadewa,bahas kembang dpr dprd demo baik ganti orang ulang,positif,prediksi_model,0.5103438442532854
Purbaya Yudhi Sadewa,lahir soeharto berantas pki moderen,negatif,prediksi_model,0.42044377033871816
Purbaya Yudhi Sadewa,prediksi guru gembul keri adukasi ilmu tahu rakyat indonesia biar waspada gampang provokasi elitnya solit monitor awas terobos industrisasi cipta lapang kerja,positif,prediksi_model,0.8074202855302962
Purbaya Yudhi Sadewa,bul gembul kau gembol bilang otak gua telan besok pagi buang toilet,netral,prediksi_model,0.9150299906461903
Purbaya Yudhi Sadewa,ngomongnya muter muter enak dengar,positif,prediksi_model,0.4342993971809414
Purbaya Yudhi Sadewa,guru gembul amal ,positif,prediksi_model,0.8581900412548445
Purbaya Yudhi Sadewa,moga kelola danantara bener,positif,prediksi_model,0.6745672015088405
Purbaya Yudhi Sadewa,alloh robb jaga purbaya keluarga jaga beliau orang orang jahat rakus dzolim purbaya aamiin,positif,prediksi_model,0.734652852821978
Purbaya Yudhi Sadewa,briliant,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,canel gurutp isi gembul,netral,prediksi_model,0.9977751166915606
Purbaya Yudhi Sadewa,insya allahkaalaupeberantasan korupsi sukses bareng tinndaksn menkeu sukses sejahtera rakyatpemerintahan prabowoberlajut oeriodetanpa gibran,positif,prediksi_model,0.9804841987397932
Purbaya Yudhi Sadewa,prabowo purbaya wujud ekonomi indonesia makmur pro rakyat buat abdi orang rakus cemburu lawan,positif,prediksi_model,0.9653746689584598
Purbaya Yudhi Sadewa,tutup galon,negatif,prediksi_model,0.46483242638837274
Purbaya Yudhi Sadewa,xerophex lunark,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,yyyyaahhhh guru gembul bongkar skenario cari skenario mafia,positif,prediksi_model,0.907494616160338
Purbaya Yudhi Sadewa,ramal salah,negatif,prediksi_model,0.832614288869951
Purbaya Yudhi Sadewa,aneh mafia lindung kerja orang dprmaka rakyat bubar dpr dpr lindung mafia jarah uang haram babi,positif,prediksi_model,0.6355080452902128
Purbaya Yudhi Sadewa,prinsip negara hancur mafia,negatif,prediksi_model,0.95269810955418
Purbaya Yudhi Sadewa,itulahmafia melsnggengkan usaha rampok butuh kerja orang sogok,negatif,prediksi_model,0.6913258197617546
Purbaya Yudhi Sadewa,salahpemerintah butuh mafiamafia bentuk rampok uang negarajustru presiden basmi mafia,negatif,prediksi_model,0.6170520498079778
Purbaya Yudhi Sadewa,ayooo prabowo buang menteri sontoloyo nga kerja,positif,prediksi_model,0.9681936966862372
Purbaya Yudhi Sadewa,dibenturkanitu kasarmenteri awas gera uang lari kemanaboros dimanabocor dimanasebab tanggung langsung presiden,positif,prediksi_model,0.6225123250591285
Purbaya Yudhi Sadewa,inti koruptor bebas buka itusemua terang sulit dicolongrakyat gembira,negatif,prediksi_model,0.5756375449095731
Purbaya Yudhi Sadewa,laku serang tau gawang dimanayang muter doang nga tau gawang mana,positif,prediksi_model,0.757453107910774
Purbaya Yudhi Sadewa,presiden kendali uang langsunguntuk jaga stabilitas terkendalibukan srperti bilang,negatif,prediksi_model,0.4546996185432608
Purbaya Yudhi Sadewa,urus dunia akhirat selagi usaha hasil serah allah subhanawatallah,negatif,prediksi_model,0.8892573630198207
Purbaya Yudhi Sadewa,tri keuangannampaknya prabowo simplifikasi arus uang departemen hasil uang dlm institusi independent danantara departemen guna uang dsnlah tri uang tindak kasir manajemen traffic anggar,positif,prediksi_model,0.48788840389040045
Purbaya Yudhi Sadewa,nanya guru gembul cucu pki,positif,prediksi_model,0.7881911522094611
Purbaya Yudhi Sadewa,prabowo training usyg materi utama ajar low intensity conflict management amerika selatan terap militer bikin gerombol komunisjd mrk kerjaangunanya serap alutsista jual amrik,positif,prediksi_model,0.630151461445609
Purbaya Yudhi Sadewa,ayo dukung pur moga alloh lindung petaka dzalim,positif,prediksi_model,0.9903903861754995
Purbaya Yudhi Sadewa,hati guru gemblung adu domba,positif,prediksi_model,0.7524190851454293
Purbaya Yudhi Sadewa,hey gembul pesimis banget mustinya bantu rakyat bantu lawan mafia migas judol narkoba,positif,prediksi_model,0.7187591220675665
Purbaya Yudhi Sadewa,moga purbaya sehat kuat amin gbu all,positif,prediksi_model,0.9574180205784597
Purbaya Yudhi Sadewa,tidak puas rakyat sasar jokowi kelompok,negatif,prediksi_model,0.5528945803507532
Purbaya Yudhi Sadewa,gembal gembul sok,netral,prediksi_model,0.968986827842666
Purbaya Yudhi Sadewa,gelombang jatuhin purbaya tipis tipis udah liat jir,positif,prediksi_model,0.5609487095616763
Purbaya Yudhi Sadewa,guru cabul,positif,prediksi_model,0.8292452383385795
Purbaya Yudhi Sadewa,menteri uang lemah opini buzzer milik mafia rakyat indonesia ikut serang menteri uang riapalagi salah purbaya prabowo karna tuju mafia kl menang indonesia sengsara karna ulah mafia dukung penuh perintah perang lawan mafia bajing negeri pertiwi,negatif,prediksi_model,0.8275245344616539
Purbaya Yudhi Sadewa,gembul buzzer,netral,prediksi_model,0.9977751166915606
Purbaya Yudhi Sadewa,respek gaya purbaya persis jurus dewa mabok,positif,prediksi_model,0.8663430603658907
Purbaya Yudhi Sadewa,bruuuuuuuuuuut numpang dagang nyari duiiiit,positif,prediksi_model,0.6693039817490739
Purbaya Yudhi Sadewa,sri mul simanusia vampire cuih,netral,prediksi_model,0.9943061789485357
Purbaya Yudhi Sadewa,susah janji manusia pegang ucapannyatapi anjing pake tambang bet,positif,prediksi_model,0.3574794948516722
